; dlga_lord_tell_mission_follow_spy_2:lord_tell_mission_follow_spy_rejected|No, this skulking is not for me.
; dlga_lord_tell_mission_follow_spy_accepted:close_window|Good, I'm sure you'll do a fine job of it. One of my men will point the spy out to you when he leaves, so you will know the man to follow. Remember, I want them both, and I want them alive.
; dlga_lord_tell_mission_follow_spy_rejected:lord_pretalk|A shame. Well, carry on as you were, {playername}...
; dlga_lord_tell_mission:lord_tell_mission_capture_enemy_hero|There is a difficult job I need done, {playername}, and you may be the one who can carry it off. I need someone to capture one of the enemy commanders and bring him to me. Afterwards, I'll be able to question him on the enemy battle plans. It is a simple enough job, but whomever you choose will be guarded by an elite band of personal retainers. Are you up for a fight?
dlga_lord_tell_mission_capture_enemy_hero:lord_tell_mission_capture_enemy_hero_accepted|걱정 않으셔도 됩니다, {s65}.
dlga_lord_tell_mission_capture_enemy_hero:lord_tell_mission_capture_enemy_hero_rejected|그 일은 제가 맡을 수 없겠습니다, {s65}. 저는 그 치들에게 가까이 가고 싶지 않습니다.
; dlga_lord_tell_mission_capture_enemy_hero_accepted:close_window|I like your spirit! Go and bring me one of our enemies, and I'll toast your name in my hall when you return! And reward you for your efforts, of course...
; dlga_lord_tell_mission_capture_enemy_hero_rejected:lord_pretalk|Clearly you lack the mettle I had thought you possessed. Very well, {playername}, I will find someone else.
; dlga_lord_tell_mission:lord_tell_mission_lend_companion|I don't have a task for you right now, but your companion {s3} is a skilled {reg3?lass:fellow} and I need someone with {reg3?her:his} talents. Will you lend {reg3?her:him} to me for a while?
; dlga_lord_tell_mission_lend_companion:lord_tell_mission_lend_companion_2|How long will you be needing {reg3?her:him}?
; dlga_lord_tell_mission_lend_companion_2:lord_mission_lend_companion_told|Just a few days, a week at most.
; dlga_lord_mission_lend_companion_told:lord_tell_mission_lend_companion_accepted|Then I will leave {s3} with you for one week.
; dlga_lord_mission_lend_companion_told:lord_tell_mission_lend_companion_rejected|I am sorry, but I cannot do without {s3} for a whole week.
; dlga_lord_tell_mission_lend_companion_accepted:close_window|I cannot thank you enough, {playername}. Worry not, your companion shall be returned to you with due haste.
; dlga_lord_tell_mission_lend_companion_rejected:lord_pretalk|Well, that's damned unfortunate, but I suppose I cannot force you or {s3} to agree. I shall have to make do without.
; dlga_lord_tell_mission:lord_mission_told.5|Our scouts have noticed a recent increase in enemy activity. Unfortunately they almost never succeed in capturing live prisoners and bring them in for questioning, so we can piece together what the enemy is up to. So, I need a good warrior to find me {reg1} enemy prisoners, that I may question them.
; dlga_lord_tell_mission:lord_pretalk|No, {playername}. I do not need your help at this time.
dlga_lord_mission_told:lord_mission_accepted|믿고 맡기셔도 됩니다, {s65}.
; dlga_lord_mission_told:lord_mission_rejected|I fear I cannot accept such a mission at the moment.
; dlga_lord_mission_accepted:close_window|Excellent, {playername}, excellent. I have every confidence in you.
; dlga_lord_mission_rejected:close_window|Is that so? Well, I suppose you're just not up to the task. I shall have to look for somebody with more mettle.
; dlga_lord_talk:lord_leave_prison|I must leave now.
; dlga_lord_talk:lord_leave|This little chat is over. I leave now.
; dlga_lord_talk:lord_leave.1|I must beg my leave.
; dlga_lord_leave_prison:close_window|We'll meet again.
; dlga_lord_leave:close_window|We'll see about that, {playername}.
; dlga_lord_leave:close_window.1|Of course, {playername}. Farewell.
; dlga_lord_leave:close_window.2|Good journeys to you, {playername}.
; dlga_lord_leave:close_window.3|Yes, yes. Farewell.
; dlga_lord_leave:close_window.4|We will meet again.
; dlga_start:lady_escort_lady_succeeded|Thank you for escorting me here, {playername}, and ensuring my safe passage. Your services will be duly noted. 
; dlga_lady_escort_lady_succeeded:close_window|It was an honor to serve.
; dlga_start:prison_guard_players|Good day, Commander. Will you be visiting the prison?
; dlga_prison_guard_players:close_window|Yes. Unlock the door.
; dlga_prison_guard_players:close_window.1|No, not now.
; dlga_start:prison_guard_talk|Yes? What do you want?
; dlga_prison_guard_talk:prison_guard_ask_prisoners|Who is imprisoned here?
; dlga_prison_guard_talk:prison_guard_visit_prison|I want to speak with a prisoner.
; dlga_prison_guard_ask_prisoners:prison_guard_talk|Currently, {s51} {reg1?are:is} imprisoned here.
; dlga_prison_guard_visit_prison:close_window|Of course, Commander. Go in.
; dlga_prison_guard_visit_prison:prison_guard_visit_prison_2|You need to get permission from the lord to talk to prisoners.
; dlga_prison_guard_visit_prison_2:close_window|All right then. I'll try that.
; dlga_prison_guard_visit_prison_2:prison_guard_visit_prison_3|Come on now. I thought you were the boss here.
; dlga_prison_guard_visit_prison_3:prison_guard_visit_prison_4|He-heh. You got that right. Still, I can't let you into the prison.
; dlga_prison_guard_visit_prison_4:close_window|All right then. I'll leave now.
; dlga_prison_guard_visit_prison_4:prison_guard_visit_prison_5|I found a purse with 100 denars a few paces away. I reckon it belongs to you.
; dlga_prison_guard_visit_prison_5:close_window|Ah! I was looking for this all day. How good of you to bring it back {sir/madam}. Well, now that I know what an honest {man/lady} you are, there can be no harm in letting you inside. Go in.
dlga_prison_guard_talk:close_window|신경쓰지 말게나.
; dlga_start:castle_guard_players|Your orders, Commander?
; dlga_castle_guard_players:close_window|Open the door. I'll go in.
dlga_castle_guard_players:close_window.1|신경쓰지 말게나.
; dlga_start:castle_guard_sneaked_intro_1|Get out of my sight, beggar! You stink!
; dlga_start:close_window.9|Get lost before I lose my temper you vile beggar!
; dlga_castle_guard_sneaked_intro_1:castle_guard_sneaked_intro_2|I want to enter the hall and speak to the lord.
dlga_castle_guard_sneaked_intro_1:close_window|[떠나기]
; dlga_castle_guard_sneaked_intro_2:close_window|Are you out of your mind, {man/woman}? Beggars are not allowed into the hall. Now get lost or I'll beat you bloody.
dlga_start:castle_guard_intro_1|원하는게 뭡니까?
; dlga_castle_guard_intro_1:castle_guard_intro_2|I want to enter the hall and speak to the lord.
dlga_castle_guard_intro_1:close_window|신경쓰지 말게나.
; dlga_castle_guard_intro_2:castle_guard_intro_2|You can go in after leaving your weapons with me. No one is allowed to carry arms into the lord's hall.
; dlga_castle_guard_intro_2:close_window|Here, take my arms. I'll go in.
; dlga_castle_guard_intro_2:castle_guard_intro_2b|No, I give my arms to no one.
; dlga_castle_guard_intro_2b:close_window|Then you can't go in.
dlga_start:castle_gate_guard_talk|원하는게 뭡니까?
dlga_castle_gate_guard_pretalk:castle_gate_guard_talk|예?
; dlga_castle_gate_guard_talk:castle_gate_open|We need shelter for the night. Will you let us in?
; dlga_castle_gate_guard_talk:request_meeting_castle_lord|I want to speak with the lord of the castle.
; dlga_castle_gate_guard_talk:request_meeting_other|I want to speak with someone in the castle.
dlga_castle_gate_guard_talk:close_window|[떠나기]
; dlga_request_meeting_castle_lord:close_window|Wait here. {s2} will see you.
; dlga_request_meeting_castle_lord:castle_gate_guard_pretalk|My lord is not here now.
; dlga_request_meeting_other:request_meeting_3|Who is that?
dlga_request_meeting_3:close_window|신경쓰지 말게나.
; dlga_request_meeting_4:request_meeting_5|Wait there. I'll send him your request.
; dlga_request_meeting_5:request_meeting_6|I'm waiting...
; dlga_request_meeting_6:close_window|All right. {s2} will talk to you now.
; dlga_request_meeting_6:close_window.1|{s2} says he will not see you. Begone now.
; dlga_castle_gate_open:close_window|My lord {s2} will be happy to see you {sir/madam}. Come on in. I am opening the gates for you.
; dlga_castle_gate_open:close_window.1|My lord {s2} is not in the castle now. But I think he would approve of you taking shelter here. Come on in. I am opening the gates for you.
; dlga_castle_gate_open:close_window.2|Come on in. I am opening the gates for you.
; dlga_castle_gate_open:close_window.3|Come on in. But make sure your men behave sensibly within the walls.  My lord {s2} does not want trouble here.
; dlga_castle_gate_open:close_window.4|My lord {s2} does not want you here. Begone now.
; dlga_start:caravan_help1|Thank you for helping! We are safe now. My name is Torbal, and I was just delivering some goods when we were attacked.^^ Have you seen those large orcs before? Those do not look like regular mountain ilk we are used to fend off easily. And the paint on their shields is an ancient Mordor sign. I haven't seen those this side of the river for a long time. ^^Dire things are afoot.. War is coming! ^^I advise you to go to the nearest town and warn everyone about what you've seen to whomever is in command there. It's an important matter, so please make haste.
; dlga_caravan_help1:caravan_help2|No, I have never seen such a large orc before. Nasty things... ^^I am a Soldier in this coming war that we have all been sensing.
; dlga_caravan_help2:caravan_help_tut|You are? Of course you are! I have seen that you are a capable warrior. ^^I am indeed lucky today, so I shall take advantage of this good fortune and make haste to my village and warn my people of these foul beasts. ^^Here, have some of the local currency used by {s10}
; dlga_caravan_help_tut:caravan_help3|(RESOURCE POINT TUTORIAL)^^ Resource Points which you can use to purchase from the people of {s11} are not the ones you earned in your own faction, but the ones you will earn in {s11}. ^^See REPORTS for more information.
; dlga_caravan_help3:caravan_help4|Safe journey to you, Torbal. I'm sure we will meet again.
; dlga_caravan_help4:caravan_help_fac_tut|I look forward to it. My guards here have seen you fight and will definitely tell their Lord all about you. ^^If you assist their people enough times, you will definitely become reknowned amongst them, which can lead to many great things! ^^I for one am well known, and have even been given a monthly income for all the work that I do!
; dlga_caravan_help_fac_tut:caravan_help5|(FACTION RANKS TUTORIAL) ^^Rank points allow you to rise up in the ranks of your faction (and/or other factions). ^^This will determine your max party size, weekly faction resource income, and unlock other faction specific rewards.
; dlga_caravan_help5:close_window|I will remember that. Thank you Torbal, and stay safe.
; dlga_start:caravan_attack1|And who are you? We needed none of your interference, nar!
; dlga_caravan_attack3:close_window|Weakling? Let’s see who the weakling is! (Difficult)
; dlga_caravan_attack3:close_window.1|Go on then, coward. I'll see your corpse in the fields.
; dlga_start:caravan_res_tut1|*snicker* No harm in biding one’s time, warrior! Some of the lads might not think so much of you, but not me, oh no. I saw you fight. Won’t bet against you! {s10}^^But we all stick to our own kind, we do. Serve the Eye, serve the Dark Lord, yes, but do a deed in the East, and the South takes no notice, and likewise. Help the Eye, and the White Hand cares not. Help the Old Man, and the Dark Tower thinks why you waste your time not doing work for it!
; dlga_start:caravan_res_tut2|*snicker* I s’pose I’m the leader now. You are a fierce warrior, yes! Take your share of the loot. Some o’ the lads were betting on you being warg meat, but not me, oh no. I saw you fight. Won’t bet against you!^^Our friends and allies will hear of you, don’t doubt it! Might be they’d be willing to give you a new mount, or a new blade. No one has time for the weak, but if you’re strong, ha, we help those who help us, see? {s10}^^But we all stick to our own kind, we do. Serve the Eye, serve the Dark Lord, yes, but do a deed in the East, and the South takes no notice, and likewise. Help the Eye, and the White Hand cares not. Help the Old Man, and the Dark Tower thinks why you waste your time not doing work for it!
; dlga_caravan_res_tut1:caravan_noduel|(RESOURCE POINT TUTORIAL)^^ Resource Points which you can use to purchase from the people of Mordor are not the ones you earned in your own faction, but the ones you will earn in Mordor. ^^See REPORTS for more information.
; dlga_caravan_res_tut2:caravan_duel1|(RESOURCE POINT TUTORIAL)^^ Resource Points which you can use to purchase from the people of Mordor are not the ones you earned in your own faction, but the ones you will earn in Mordor. ^^See REPORTS for more information.
; dlga_caravan_noduel:caravan_duel2|I could kill him as easily as I spit! But I have nothing to prove to the likes of him.
; dlga_caravan_duel1:caravan_duel2|What I do is none of your affair, Orc. But I will help our allies and slay our foes.
; dlga_caravan_duel2:caravan_fac_tut|Fair enough, fair enough! Look at these cowering wretches around us! Ha! They fear you, oh yes, as they should, as they should! I don’t. Heh. But then, I owe you a favour, don’t I! I’ll do you a good turn in my way. I’ll tell the Bosses about you today. Word’ll get around. And when the Bosses hear enough about you… why, could be they’d have something special for you. Gifts, power, respect! I’m going back now for a nice big helping myself!
; dlga_caravan_fac_tut:caravan_duel3|(FACTION RANKS TUTORIAL) ^^Rank points allow you to rise up in the ranks of your faction (and/or other factions). ^^This will determine your max party size, weekly faction resource income, and unlock other faction specific rewards.
; dlga_woodelf_help_6:woodelf_help_7|(FACTION RANKS TUTORIAL) ^^Rank points allow you to rise up in the ranks of your faction (and/or other factions). ^^This will determine your max party size, weekly faction resource income, and unlock other faction specific rewards.
; dlga_woodelf_help_7:close_window.1|(Raise your hand and leave without a word)
; dlga_start:beorn_help1|*He sizes you up with a frown.* ^^Shiny things like you is what draws goblins from the mountains into our forest. But you kill them good, for that we give thanks.
; dlga_beorn_help1:beorn_help2|Well met! Even though we seldom leave our woods, I would not refuse aid to any who oppose servants of the Enemy.
; dlga_beorn_help1:beorn_help2a|(nod without saying a word)
; dlga_beorn_help2:beorn_help3|It is wise not to go near those who serve him, but today it seems we can not get far enough. ^^All our people will know how many goblin heads you let roll today! And all will welcome you with mead and bread, were you to arrive at one of our steads.
; dlga_beorn_help2a:beorn_help3|*grunts appreciatively* ^^An elf of a few words, eh? You seem more like our kind, none of that dull elven singing or boring poetry. ^^A good story, from the days when the hills were young and forests without end, that’s what we like best! ^^And that’s what I’ll tell my people about you. All will know how many orc filth you rid them of today. Mead and warm hearts will welcome you in any of our wooden halls.
; dlga_beorn_help3:beorn_help4|(RESOURCE POINT TUTORIAL)^^ Resource Points which you can use to purchase from the people of Beorn are not the ones you earned in Lothlorien, but the ones you will earn in Beorn. ^^See REPORTS for more information.
; dlga_beorn_help4:beorn_help4a|*laugh with a pleasant ring* Do you deem elves to be bear-brothers too?...
; dlga_beorn_help4a:beorn_help5|*laugh with a pleasant ring* Do you deem elves to be bear-brothers too?... Golden mead is sweet and warms the heart, but perhaps elven blades and keen arrows are needed more in these dark days..
; dlga_beorn_help4:beorn_help5|(place a hand on your heart, nod and smile)
; dlga_beorn_help5:beorn_help6|We may be rough and hairy, grim and dark. But we help our friends, those who help us. ^^If our chiefs think you and your actions worthy, we will follow you to battle.
; dlga_beorn_help6:beorn_help7|(FACTION RANKS TUTORIAL) ^^Rank points allow you to rise up in the ranks of your faction (and/or other factions). ^^This will determine your max party size, weekly faction resource income, and unlock other faction specific rewards.
; dlga_beorn_help7:close_window|Le fael, friend! Farewell. 
; dlga_beorn_help7:close_window.1|(raise your hand and leave without a word)
; dlga_start:kill_scout_1|Great eyes and ears you have there! If you hadn’t warned us, those green-clad tree-climbers would’ve had the jump on us, I warrant - or perhaps escaped, and brought down more of their fellows on our heads! Now they’re for the maggots and crows, and our mission is safe. Ai! The Bosses will be pleased.
; dlga_kill_scout_1:kill_scout_2|Watch where you’re taking us, Orc. We have not travelled this far to perish in an ambush, before the war has even begun!
; dlga_kill_scout_2:kill_scout_3|And war we shall have, indeed! Have no fear, warrior, Mordor is an ally to you and yours. Take this chit - get some supplies. Good for use in all Mordor outposts! Get a round of Orc brew on me!
; dlga_kill_scout_3:kill_scout_4|(RESOURCE POINT TUTORIAL)^^ Resource Points which you can use to purchase from the people of Mordor are not the ones you earned in your own faction, but the ones you will earn in Mordor. ^^See REPORTS for more information.
; dlga_kill_scout_4:kill_scout_5|You want us to drink Orc swill? We'd rather be drinking our own piss.
; dlga_kill_scout_5:kill_scout_6|Ha! I knew you foreigners did such things! I’ve won my bet with Gothmog, thanks to you!!^^ I’ll tell him and the other Bosses about you, for sure. Lugbúrz will know how useful you were today, have no fear! The Great Eye is upon you, now!^^But we all stick to our own kind, we do. Serve the Eye, serve the Dark Lord, yes, but do a deed in the East, and the South takes no notice, and likewise. Help the Eye, and the White Hand cares not. Help the Old Man, and the Dark Tower thinks why you waste your time not doing work for it!
; dlga_kill_scout_6:kill_scout_7|(FACTION RANKS TUTORIAL) ^^Rank points allow you to rise up in the ranks of your faction (and/or other factions). ^^This will determine your max party size, weekly faction resource income, and unlock other faction specific rewards.
; dlga_kill_scout_7:kill_scout_8|What I do is none of your affair, you disgusting creature. Now let’s move!
; dlga_kill_scout_8:close_window|As you wish, as you wish. This way!
; dlga_woodelf_help_1:woodelf_help_2.1|I have never seen such a large orc before. Nasty things. Do not fret. I am a Soldier in this coming war that we have all been sensing.
; dlga_woodelf_help_2:woodelf_help_3.1|You are? Of course you are! I have seen that you are a capable warrior. I am indeed lucky today, so I shall take advantage of this good fortune and make haste to my village and warn my people of these foul beasts.
; dlga_woodelf_help_3:close_window|Safe journey to you, Torbal. I'm sure we will meet again.
; dlga_healers_ask:healer_who|What do you do?.
dlga_healers_ask:healer_wound_ask|내 부하들과 나는 치유하는 데 시간 이상을 필요로 하는 상처를 가지고 있다. 우리 상처를 치료할 수 있니?
dlga_healers_ask:healer_injured_ask|내 부하들과 나는 부상을 입었고, 우리는 그들이 치유되기를 기다릴 시간이 없다. 너는 원조를 제공할 수 있니?
dlga_healers_ask:close_window|아무 것도 안하기
dlga_healers_injured_check:healers_injured_heal|네, 잘 들어주시죠.
dlga_healers_wound_check:healers_wound_heal|네, 잘 들어주시죠.
dlga_healers_wound_check:close_window|지금 당장은 아닙니다.
dlga_healers_injured_check:close_window|지금 당장은 아닙니다.
; dlga_hungry_orc_1:hungry_orc_2|What do you expect me to do about it, rat?
; dlga_hungry_orc_2:hungry_orc_choice|Those weaklings over there are no use in a proper fight, anyway. Let us eat THEM!
; dlga_hungry_orc_choice:hungry_orc_eat|All right, grab them! [Kill a few weaklings to feed your orcs.]
; dlga_hungry_orc_choice:hungry_orc_no_check|No way. None of my men get eaten! Fall back in line or I'll have you eat your own tongue! [Leadership Check]
; dlga_start:sad_elf_1|Look, my {lord/lady}, gulls! A wonder they are to me and a trouble to my heart.
; dlga_sad_elf_1:sad_elf_2|I hear their voices. What news do they bring?
; dlga_sad_elf_2:sad_elf_choice|Ah, tales from the sea. And from beyond. My {lord/lady}, I have grown weary of this war we fight, weary of this soil we drag ourselves on. I fear Ennor (Middle-Earth) is lost for me. Let me leave!
; dlga_sad_elf_choice:sad_elf_leave|I feel your pain. You have done your share in this war. You may leave.
; dlga_sad_elf_choice:sad_elf_no|The Elves must not abandon Middle-earth to the shadow. This war we fight not for ourselves and each of us will have to play their role. I cannot give you leave. [Leadership Check]
; dlga_sad_elf_leave:close_window|Thank you, my {lord/lady}!^^To the Sea, to the Sea! The white gulls are crying,^The wind is blowing, and the white foam is flying.^West, west away, the round sun is falling.
; dlga_start:close_window.11|You have come just in time. Let us join our forces now and teach our enemy a lesson.
; dlga_start:close_window.12|You are making a big mistake by fighting against us.
; dlga_start:ally_thanks_meet|I don't think we have met properly my friend. You just saved my life out there, and I still don't know your name...
; dlga_start:ally_thanks_meet.1|Your help was most welcome stranger. My name is {s1}. Can I learn yours?
; dlga_start:ally_thanks_meet.2|Thanks for your help, stranger. We haven't met properly yet, have we? What is your name?
; dlga_ally_thanks_meet:ally_thanks_meet_2|My name is {playername}.
; dlga_ally_thanks_meet_2:close_window|Well met indeed {playername}. My name is {s1} and I am forever in your debt. If there is ever anything I can help you with, just let me know...
; dlga_ally_thanks_meet_2:close_window.1|Well met {playername}. I am in your debt for what you just did. I hope one day I will find a way to repay it.
; dlga_ally_thanks_meet_2:close_window.2|Well met {playername}. I am {s1}. Thanks for your help and I hope we meet again.
; dlga_start:close_window.13|Again you save our necks, {playername}! Truly, you are the best of friends. {s43}
; dlga_start:close_window.14|You arrived just in the nick of time! {playername}. You have my deepest thanks! {s43}
; dlga_start:close_window.15|You turned up just in time, {playername}. I will not forget your help. {s43}
; dlga_start:close_window.16|Good to see you here, {playername}. {s43}
; dlga_start:close_window.19|Thank you for your help, Commander. You saved {reg1?our lives:my life} out there.
; dlga_start:close_window.20|Thank you for your help, Commander. Things didn't look very well for us but then you came up and everything changed.
; dlga_start:close_window.21|Thank you for your help, Commander. It was fortunate to have you nearby.
; dlga_start:freed_hero_answer|I am in your debt for freeing me friend.
; dlga_freed_hero_answer:freed_hero_answer_1|You're not going anywhere. You'll be my prisoner now!
; dlga_freed_hero_answer_1:close_window|Alas. Will my luck never change?
dlga_freed_hero_answer:freed_hero_answer_2|그만 가봐도 좋다, {s65}.
; dlga_freed_hero_answer_2:close_window|Thank you, Commander. I never forget someone who's done me a good turn.
; dlga_freed_hero_answer:freed_hero_answer_3|Would you like to join me?
; dlga_freed_hero_answer_3:close_window|All right I will join you.
; dlga_freed_hero_answer_3:close_window.1|No, I want to go on my own.
; dlga_start:defeat_hero_answer|You'll not live long to enjoy your victory. My kinsmen will soon wipe out the stain of this defeat.
dlga_defeat_hero_answer:defeat_hero_answer_1|네놈은 이제 내 포로다.
; dlga_defeat_hero_answer_1:close_window|Damn you. You will regret this.
; dlga_defeat_hero_answer:defeat_hero_answer_2|You're free to go this time, but don't cross my path again.
; dlga_defeat_hero_answer_2:close_window|We will meet again.
; dlga_start:fugitive_1|Yes, what do you want?
; dlga_fugitive_1:fugitive_2|I am looking for a fugitive by the name of {s4}. You fit his description.
; dlga_fugitive_1:close_window|Nothing. Sorry to trouble you.
; dlga_fugitive_2:fugitive_3|I do not know what you are talking about. You must have confused me with someone else.
; dlga_fugitive_3:fugitive_4|Then drop your sword. If you are innocent, you have nothing to fear. We'll go now and talk to the guard captain to see who is confused.
; dlga_fugitive_4:close_window|Damn you! You will not be going anywhere!
; dlga_start:follow_spy_talk|Good day. Such fine weather don't you think? If you'll excuse me now I must go on my way.
; dlga_follow_spy_talk:follow_spy_talk_2|In the name of {s1}, you are under arrest!
; dlga_follow_spy_talk_2:close_window|You won't get me alive!
; dlga_follow_spy_talk:close_window|Never mind me. I was just passing by.
; dlga_start:spy_partners_talk|Greetings.
; dlga_spy_partners_talk:spy_partners_talk_2|In the name of {s1} You are under arrest!
; dlga_spy_partners_talk_2:close_window|You will have to fight us first!
; dlga_spy_partners_talk:close_window|Never mind me. I was just passing by.
; dlga_start:runaway_serf_intro_1|Good day master.
; dlga_runaway_serf_intro_1:runaway_serf_intro_2|I have been sent by your {s4} whom you are running from. He will not punish you if you return now.
; dlga_runaway_serf_intro_2:runaway_serf_intro_3|My good master. Our lives at {s1} was unbearable. We worked all day long and still went to bed hungry. We are going to {s6} to start a new life, where we will be treated like humans.
; dlga_runaway_serf_intro_3:runaway_serf_go_back|You have gone against our laws by running from slavery. You will go back to {s1} now!
; dlga_runaway_serf_go_back:close_window|All right master. As you wish. We'll head back to {s5} now.
; dlga_start:runaway_serf_talk_caught|Good day master. We were heading back to {s5}, but I am afraid we lost our way.
; dlga_runaway_serf_talk_caught:runaway_serf_go_back|Do not test my patience. You are going back now!
; dlga_start:runaway_serf_talk_again_return|We are on our way back to {s5} master.
; dlga_runaway_serf_talk_again_return:runaway_serf_talk_again_return_2|Make haste now. The sooner you return the better.
; dlga_runaway_serf_talk_again_return:runaway_serf_talk_again_return_2.1|Good. Keep going.
; dlga_runaway_serf_talk_again_return_2:close_window|Yes master. As you wish.
; dlga_mayor_talk:mayor_deliver_wine|I was told to deliver you {reg9} units of {s4}.
; dlga_mayor_deliver_wine:mayor_pretalk|At last! Our stocks were almost depleted. I had arranged for the delivery of the {s4} in advance. And give {s9} my regards.^^[earned {reg14} Resource Points of {s14}]
; dlga_mayor_talk:mayor_deliver_wine_incomplete|I was on a mission to deliver you {reg9} units of {s4}, but I lost some of the cargo to the enemy.
; dlga_mayor_deliver_wine_incomplete:mayor_pretalk|They will pay for this! Well, at least we have some {s4}. Thank you anyway.^^[earned {reg14} Resource Points of {s14}]
; dlga_start:mercenary_tavern_talk|Do you have a need for mercenaries, Commander? {reg3?Me and {reg4?{reg3} of my mates:one of my mates} are:I am} looking for a master. We'll join you for {reg5} denars.
; dlga_start:mercenary_after_recruited|Any orders, Commander?
; dlga_mercenary_after_recruited:mercenary_after_recruited_2|Make your preparations. We'll be moving at dawn.
; dlga_mercenary_after_recruited:mercenary_after_recruited_2.1|Take your time. We'll be staying in this town for a while.
; dlga_mercenary_after_recruited_2:close_window|Yes, Commander. We'll be ready when you tell us to leave.
; dlga_mercenary_tavern_talk:mercenary_tavern_talk_hire|All right. I will hire all of you. Here is {reg5} denars.
; dlga_mercenary_tavern_talk:mercenary_tavern_talk_hire.1|All right. But I can only hire {reg6} of you. Here is {reg5} denars.
; dlga_mercenary_tavern_talk:tavern_mercenary_cant_lead|That sounds good. But I can't afford to hire any more men right now.
; dlga_tavern_mercenary_cant_lead:close_window|That's a pity. Well, {reg3?we will:I will} be lingering around here for a while, if you need to hire anyone.
; dlga_mercenary_tavern_talk:tavern_mercenary_cant_lead.1|That sounds good. But I can't lead any more men right now.
; dlga_mercenary_tavern_talk:close_window|Sorry. I don't need any other men right now.
; dlga_start:trainer_pretalk|You have survived up to Gauntlet wave {reg2}. {s4}
; dlga_start:trainer_pretalk.1|Very good, you've eliminated all the opponents.
; dlga_start:trainer_talk|Good day. Ready for some training today?
; dlga_trainer_pretalk:trainer_talk|Are you ready for some training?
; dlga_trainer_talk:trainer_combat_begin|First, tell me something about combat...
; dlga_trainer_talk:trainer_choose_mode|I'm ready for training.
; dlga_trainer_talk:close_window|I need to leave now. Farewell.
; dlga_trainer_combat_begin:trainer_talk_combat|What do you want to know?
; dlga_trainer_combat_pretalk:trainer_talk_combat|What else do you want to know?
; dlga_trainer_talk_combat:trainer_explain_defense|Tell me about defending myself.
; dlga_trainer_talk_combat:trainer_explain_attack|Tell me about attacking with weapons.
; dlga_trainer_talk_combat:trainer_explain_horseback|Tell me about fighting on horseback.
; dlga_trainer_talk_combat:trainer_pretalk|I guess I know all the theory I need. Let's talk about something else.
; dlga_trainer_explain_defense:trainer_explain_defense_2|Good question. The first thing you should know as a fighter is how to defend yourself. Keeping yourself out of harm's way is the first rule of combat, and it is much more important than giving harm to others. Everybody can swing a sword around and hope to cut some flesh, but only those fighters that are experts at defense live to tell of it.
; dlga_trainer_explain_defense_2:trainer_explain_defense_3|Now. Defending yourself is easiest if you are equipped with a shield. Just block with your shield. [Hold down the right mouse button to defend yourself with the shield.] In this state, you will be able to deflect all attacks that come from your front. However, you will still be open to strikes from your sides or your back.
; dlga_trainer_explain_defense_3:trainer_explain_defense_4|What if I don't have shield?
; dlga_trainer_explain_defense_4:trainer_combat_pretalk|Then you will have to use your weapon to block your opponent. This is a bit more difficult than defending with a shield. Defending with a weapon, you can block against only ONE attack direction. That is, you block against either overhead swings, side swings or thrusts. Therefore you must watch your opponent carefully and start to block AFTER he starts his attack. In this way you will be able to block against the direction of his current attack. If you start to block BEFORE he makes his move, he may just attack in another direction than the one you are blocking against and score a hit.
; dlga_trainer_explain_attack:trainer_explain_attack_2|Good question. Attacking is the best defence, they say. A tactic many fighters find useful is taking an offensive stance and readying your weapon for attack, waiting for the right moment for swinging it. [You can ready your weapon for attack by pressing and holding down the left mouse button.]
; dlga_trainer_explain_attack_2:trainer_explain_attack_3|That sounds useful.
; dlga_trainer_explain_attack_3:trainer_explain_attack_4|It is a good tactic, but remember that, your opponent may see that and take a defensive stance against the direction you are swinging your weapon. If that happens, you must break your attack and quickly attack from another direction [You may cancel your current attack by quickly tapping the right mouse button].
; dlga_trainer_explain_attack_4:trainer_explain_attack_5|If my opponent is defending against the direction I am attacking from, I will break and use another direction.
; dlga_trainer_explain_attack_5:trainer_combat_pretalk|Yes, selecting the direction you swing your weapon is a crucial skill. There are four main directions you may use: right swing, left swing, overhead swing and thrust. You must use each one wisely. [to control your swing direction with default controls, move your mouse in the direction you want to swing from as you press the left mouse button].
; dlga_trainer_explain_horseback:trainer_combat_pretalk|Very good question. A horse may be a warrior's most powerful weapon in combat. It gives you speed, height, power and initiative. A lot of deadly weapons will become even deadlier on horseback. However you must pay particular attention to horse-mounted enemies couching their lances, as they may take down any opponent in one hit. [To use the couched lance yourself, wield a lance or similar weapon, and speed up your horse without pressing attack or defense buttons. after you reach a speed, you'll lower your lance. Then try to target your enemies by maneuvering your horse.]
; dlga_trainer_choose_mode:trainer_choose_mode_player|We have several training modes to improve our soldiers' skills. Single combat will pit you against one to four opponents, in team combat your team of four will face four, eight or twelve combatants, and, finally, Gauntlet is the ultimate challenge for any warrior - you'll face waves of increasing number of opponents all by yourself. Mass melee is a simple brawl.^Which one do you prefer?
; dlga_trainer_choose_mode_player:trainer_choose_opponents|Single combat.
; dlga_trainer_choose_mode_player:trainer_choose_opponents.1|Team combat.
; dlga_trainer_choose_mode_player:trainer_choose_weapon|Gauntlet.
; dlga_trainer_choose_mode_player:trainer_choose_weapon.1|Mass melee.
